order_id,product_category,quantity,supplier_country,customer_country,transport_mode,distance_km,order_days,transport_days,total_delivery_days,transport_cost_usd,storage_cost_usd,delay,delay_days,stockout,season,fill_rate_pct,cost_per_km,delay_probability,inventory_turnover,lead_time_variability
14779,Machinery,284,Brazil,USA,road,13683.0,5,60,66,14086.38,21.25,no,0,no,summer,97.0,1.0294803771102827,0.1,9.986324985908372,16.926536614561726
27544,Food,48,China,China,sea,9498.0,4,60,66,0.0,16.56,no,0,no,autumn,93.4,0.0,0.1,11.528683497155495,8.823788990938434
97977,Machinery,34,France,China,air,124.0,6,1,10,714.01,1.04,no,0,yes,spring,74.3,5.758145161290322,0.1,4.512528855467888,8.817670958148845
46123,Pharma,298,Brazil,Brazil,road,13155.0,5,60,66,14709.78,16.54,no,0,no,spring,90.5,1.1181892816419612,0.1,10.706423845488414,16.926536614561726
49369,Clothing,169,USA,France,sea,10233.0,6,60,67,0.0,16.14,yes,3,no,spring,97.0,0.0,0.1,7.816437784973463,8.823788990938434
1333,Machinery,949,Brazil,India,road,6416.0,3,60,66,7353.46,9.62,no,0,no,autumn,92.1,1.146112842892768,0.1,10.646166683685731,16.926536614561726
2361,Clothing,217,China,UK,sea,6010.0,4,60,65,0.0,28.79,no,0,no,autumn,93.1,0.0,0.1,10.94918611748219,8.823788990938434
82418,Clothing,342,China,Brazil,road,9066.0,3,60,65,8820.53,20.81,yes,13,no,winter,98.1,0.9729241120670639,0.1,7.139783694315264,16.926536614561726
45149,Machinery,179,UK,France,air,150.0,5,1,8,793.78,3.84,no,0,no,autumn,92.6,5.2918666666666665,0.1,5.917054975753767,8.817670958148845
7842,Food,728,Japan,France,sea,579.0,6,29,39,0.0,13.16,no,0,no,autumn,95.8,0.0,0.1,5.597449076666987,8.823788990938434
86291,Machinery,493,France,UK,sea,5457.0,4,60,65,0.0,28.56,no,0,no,autumn,97.0,0.0,0.1,11.994026452045539,8.823788990938434
36035,Machinery,900,China,Germany,road,590.0,3,7,12,609.94,1.75,yes,11,no,spring,99.9,1.0337966101694915,0.1,6.32755807563805,16.926536614561726
18146,Pharma,78,China,France,sea,13211.0,6,60,67,0.0,8.16,no,0,no,winter,96.2,0.0,0.1,4.210193433188425,8.823788990938434
70746,Pharma,819,Japan,Germany,air,11623.0,5,24,33,66096.17,16.35,no,0,no,winter,91.0,5.686670394906651,0.1,8.256851029122844,8.817670958148845
78804,Electronics,489,Japan,India,air,2859.0,4,6,11,14627.96,4.63,no,0,no,winter,94.1,5.1164603008044764,0.1,11.637010934808345,8.817670958148845
94236,Machinery,661,China,France,road,610.0,4,7,15,662.63,6.72,no,0,no,autumn,91.1,1.08627868852459,0.1,7.279476792685768,16.926536614561726
52491,Pharma,605,Brazil,France,sea,8969.0,4,60,68,0.0,26.82,no,0,no,winter,98.2,0.0,0.1,7.611446713718533,8.823788990938434
88895,Pharma,40,Germany,USA,sea,1676.0,5,60,68,,8.53,yes,7,no,autumn,99.6,0.0,0.1,4.170354656067683,8.823788990938434
59269,Electronics,672,USA,France,sea,14085.0,2,60,66,0.0,32.37,yes,10,no,autumn,92.8,0.0,0.1,9.773571172650753,8.823788990938434
19663,Machinery,874,China,Germany,sea,8841.0,1,60,65,0.0,8.37,no,0,no,summer,99.5,0.0,0.1,10.179134785147493,8.823788990938434
49826,Food,73,Brazil,India,sea,11710.0,6,60,70,0.0,15.6,yes,5,no,autumn,99.9,0.0,0.1,5.053603446240607,8.823788990938434
1323,Pharma,532,Germany,USA,sea,703.0,3,37,42,0.0,15.28,no,0,no,winter,92.2,0.0,0.1,8.8857759381869,8.823788990938434
37624,Machinery,340,USA,Brazil,rail,9695.0,2,60,65,9323.21,20.11,no,0,no,summer,96.7,0.9616513666838575,0.1,5.519716285305952,15.19981997143669
20087,Machinery,485,India,China,road,1790.0,5,23,30,2018.08,14.83,yes,14,no,winter,97.2,1.1274189944134079,0.1,4.918706584277441,16.926536614561726
88366,Electronics,927,India,China,air,13070.0,3,25,29,66825.19,10.38,yes,13,no,autumn,95.6,5.112868400918133,0.1,4.055242955830371,8.817670958148845
92896,Electronics,833,Germany,China,sea,2342.0,2,60,64,0.0,26.78,no,0,no,summer,98.8,0.0,0.1,11.45944813188543,8.823788990938434
69588,Machinery,985,India,China,sea,2062.0,5,60,67,0.0,18.66,no,0,no,autumn,94.0,0.0,0.1,4.149307482538093,8.823788990938434
26587,Clothing,828,China,China,sea,10060.0,8,60,71,0.0,15.3,no,0,no,summer,94.0,0.0,0.1,11.218742137204458,8.823788990938434
39879,Machinery,724,France,Brazil,sea,3633.0,1,60,64,0.0,13.22,yes,6,no,spring,96.6,0.0,0.1,9.312571898578579,8.823788990938434
75299,Clothing,368,France,France,sea,4856.0,4,60,67,0.0,18.09,no,0,no,summer,94.5,0.0,0.1,10.466254175765151,8.823788990938434
53979,Food,830,Brazil,China,sea,10681.0,3,60,65,0.0,10.23,no,0,no,winter,96.0,0.0,0.1,10.659180674970074,8.823788990938434
49674,Electronics,12,India,Japan,sea,12223.0,6,60,67,0.0,21.67,yes,9,no,summer,99.3,0.0,0.1,9.147054441331287,8.823788990938434
75962,Electronics,901,France,Brazil,air,1638.0,5,3,11,8758.83,4.6,yes,8,no,summer,97.3,5.347271062271062,0.1,6.218924242262496,8.817670958148845
25356,Food,730,China,UK,sea,2945.0,3,60,66,0.0,29.82,no,0,no,spring,94.1,0.0,0.1,10.606601857450489,8.823788990938434
27734,Machinery,945,UK,France,sea,4043.0,1,60,63,0.0,25.52,yes,6,no,spring,90.0,0.0,0.1,8.717497057412661,8.823788990938434
18006,Food,183,China,UK,sea,8014.0,6,60,69,0.0,12.16,no,0,no,summer,90.4,0.0,0.1,5.32029133970193,8.823788990938434
22673,Electronics,21,USA,France,sea,4827.0,2,60,65,0.0,20.28,no,0,no,autumn,91.1,0.0,0.1,8.999607621040962,8.823788990938434
50381,Clothing,455,USA,UK,sea,14741.0,3,60,67,0.0,11.49,yes,4,no,summer,91.0,0.0,0.1,7.554964507180064,8.823788990938434
59039,Electronics,385,USA,UK,sea,3480.0,5,60,69,0.0,29.2,no,0,no,winter,92.4,0.0,0.1,6.537423226139291,8.823788990938434
43445,Clothing,225,India,USA,sea,6228.0,2,60,66,0.0,31.8,no,0,no,summer,95.2,0.0,0.1,8.087132865699964,8.823788990938434
2281,Pharma,661,Brazil,Japan,road,9614.0,5,60,67,10509.28,25.46,no,0,no,autumn,97.9,1.0931225296442688,0.1,10.576059049375644,16.926536614561726
77965,Clothing,621,USA,Brazil,air,12114.0,4,24,32,65800.48,15.24,yes,13,no,winter,96.5,5.431771504044907,0.1,5.67734327093219,8.817670958148845
96126,Electronics,262,China,Brazil,road,10768.0,5,60,67,9046.07,22.06,no,0,no,summer,96.2,0.8400882243684993,0.1,5.514173968473614,16.926536614561726
77648,Machinery,701,Germany,China,sea,11982.0,7,60,68,0.0,9.15,no,0,no,winter,93.0,0.0,0.1,4.080792274492403,8.823788990938434
31432,Pharma,503,Brazil,USA,sea,1026.0,5,52,58,0.0,16.32,no,0,no,spring,90.8,0.0,0.1,4.307923266327684,8.823788990938434
31923,Clothing,55,USA,China,road,1164.0,6,15,24,1256.31,5.96,no,0,no,autumn,90.7,1.07930412371134,0.1,10.219200485879433,16.926536614561726
15809,Clothing,8,Germany,China,air,12049.0,3,23,27,53584.49,12.21,no,0,no,spring,95.5,4.447214706614656,0.1,5.883574810428383,8.817670958148845
85542,Food,912,Brazil,UK,sea,6646.0,3,60,67,0.0,32.8,no,0,no,autumn,94.6,0.0,0.1,8.291064313154891,8.823788990938434
15496,Machinery,198,Brazil,Brazil,sea,11502.0,4,60,68,0.0,32.21,no,0,yes,winter,62.5,0.0,0.1,4.507854047401243,8.823788990938434
77432,Food,488,Japan,China,air,1169.0,2,2,7,5661.45,1.97,no,0,no,winter,94.1,4.842985457656116,0.1,4.316453516404002,8.817670958148845
57937,Clothing,925,USA,UK,sea,14242.0,5,60,69,0.0,11.15,no,0,no,summer,95.5,0.0,0.1,10.586516859518841,8.823788990938434
18950,Electronics,630,USA,Japan,rail,6827.0,1,60,65,6632.32,21.85,no,0,no,winter,97.7,0.9714838142668815,0.1,9.054785514650913,15.19981997143669
22584,Machinery,690,China,USA,road,580.0,3,7,12,671.16,3.03,no,0,no,summer,94.0,1.1571724137931034,0.1,9.019275550332864,16.926536614561726
6749,Electronics,136,USA,Japan,sea,1758.0,9,60,70,0.0,7.63,no,0,no,spring,95.4,0.0,0.1,7.3139404053775205,8.823788990938434
80574,Pharma,593,Japan,USA,sea,10284.0,5,60,67,0.0,30.95,no,0,no,summer,96.3,0.0,0.1,8.588544405440091,8.823788990938434
53071,Food,828,China,France,sea,10024.0,9,60,73,0.0,19.22,no,0,no,winter,94.6,0.0,0.1,8.387744278418694,8.823788990938434
1403,Pharma,934,China,France,sea,3944.0,2,60,64,0.0,24.24,no,0,no,autumn,93.6,0.0,0.1,11.829990434290744,8.823788990938434
37782,Electronics,43,China,India,sea,9917.0,2,60,65,0.0,12.2,no,0,no,autumn,97.8,0.0,0.1,5.167922765048742,8.823788990938434
64680,Food,808,UK,Germany,air,9340.0,3,20,26,43156.06,6.12,no,0,no,spring,98.8,4.620563169164882,0.1,11.80860190440147,8.817670958148845
79961,Clothing,699,Japan,USA,sea,11612.0,5,60,66,0.0,6.62,no,0,no,autumn,94.3,0.0,0.1,7.0952643941453575,8.823788990938434
23788,Clothing,255,Brazil,UK,sea,10766.0,6,60,67,0.0,30.54,no,0,no,winter,94.9,0.0,0.1,11.233683009123867,8.823788990938434
30419,Clothing,400,Japan,China,sea,859.0,3,43,47,0.0,20.49,no,0,no,winter,91.4,0.0,0.1,8.132486430490893,8.823788990938434
59035,Food,402,USA,USA,sea,6813.0,5,60,67,0.0,31.18,no,0,no,spring,90.1,0.0,0.1,6.899921329732084,8.823788990938434
20331,Machinery,514,India,Brazil,air,14320.0,4,28,36,63122.13,5.25,no,0,no,spring,99.2,4.407969972067039,0.1,11.299417821536082,8.817670958148845
95653,Clothing,645,Japan,India,road,9741.0,2,60,64,11477.47,25.82,no,0,no,winter,97.0,1.178264038599733,0.1,5.540558180784356,16.926536614561726
884,Food,519,France,UK,air,7247.0,4,15,22,29816.03,8.52,no,0,no,autumn,92.1,4.114258313785014,0.1,10.820153141917686,8.817670958148845
41516,Machinery,422,UK,Brazil,air,1021.0,4,1,8,4595.56,1.92,no,0,yes,winter,67.3,4.50103819784525,0.1,5.194089313740766,8.817670958148845
14039,Food,289,Japan,Japan,sea,4815.0,5,60,67,0.0,8.08,no,0,no,spring,95.6,0.0,0.1,6.70469847706752,8.823788990938434
44970,Food,400,UK,India,sea,4485.0,3,60,64,0.0,17.41,no,0,no,winter,95.9,0.0,0.1,10.627572041999404,8.823788990938434
32866,Machinery,97,Germany,Japan,air,10514.0,2,19,25,45926.6,5.92,no,0,no,summer,93.3,4.368137721133726,0.1,7.151356300825323,8.817670958148845
79369,Food,343,Japan,China,sea,2083.0,4,60,68,0.0,7.28,no,0,no,summer,92.5,0.0,0.1,5.572597756339795,8.823788990938434
3254,Electronics,789,USA,China,air,10828.0,3,20,24,50598.28,3.87,no,0,no,winter,97.3,4.672910971555227,0.1,7.405895272258374,8.817670958148845
2938,Pharma,9,Brazil,China,sea,9659.0,4,60,68,0.0,22.22,no,0,no,autumn,95.0,0.0,0.1,4.797744970412285,8.823788990938434
36839,Machinery,162,Brazil,UK,air,11651.0,3,24,28,52649.29,11.56,no,0,yes,autumn,64.1,4.5188644751523475,0.1,5.237172616376494,8.817670958148845
25040,Machinery,161,China,USA,road,8105.0,3,60,66,8725.84,15.21,no,0,no,summer,94.5,1.0765996298581122,0.1,9.03273191003122,16.926536614561726
23395,Clothing,589,Germany,India,rail,4788.0,4,60,65,5359.91,27.11,no,0,no,summer,97.4,1.1194465329991645,0.1,11.162291526687168,15.19981997143669
81993,Clothing,255,Germany,France,sea,12644.0,4,60,66,0.0,22.21,no,0,no,summer,90.6,0.0,0.1,7.137581271707492,8.823788990938434
56294,Pharma,13,France,China,sea,9367.0,6,60,70,0.0,31.8,no,0,no,summer,92.7,0.0,0.1,10.513241933599737,8.823788990938434
1319,Food,739,USA,Brazil,air,12197.0,6,23,31,72005.1,15.3,no,0,no,spring,91.8,5.903509059604821,0.1,4.338053063187969,8.817670958148845
95285,Food,821,USA,USA,road,12862.0,4,60,65,14228.96,21.39,no,0,no,winter,94.7,1.1062789612812938,0.1,11.040808403847645,16.926536614561726
32593,Clothing,975,Germany,Japan,road,4576.0,7,57,67,5288.11,9.02,no,0,no,autumn,92.5,1.155618444055944,0.1,7.061846531979567,16.926536614561726
86254,Food,889,USA,USA,road,8382.0,6,60,70,9869.91,27.48,no,0,no,summer,96.3,1.1775125268432356,0.1,5.76314949467372,16.926536614561726
79995,Machinery,448,Germany,Japan,sea,8534.0,3,60,67,0.0,26.77,no,0,no,autumn,97.7,0.0,0.1,5.432093086612866,8.823788990938434
63781,Machinery,885,India,France,road,9854.0,6,60,67,10714.94,13.8,no,0,no,autumn,98.9,1.0873695961031054,0.1,7.91499220563737,16.926536614561726
37109,Food,837,USA,Japan,road,14737.0,6,60,69,13649.35,12.66,no,0,no,autumn,91.2,0.9261959693289,0.1,5.42246671876616,16.926536614561726
1350,Electronics,820,Japan,Brazil,air,5549.0,3,11,18,26710.51,2.87,no,0,no,winter,91.7,4.813571814741395,0.1,8.95192852569617,8.817670958148845
4791,Machinery,628,China,USA,road,8401.0,2,60,65,7093.88,12.73,no,0,no,spring,91.7,0.844408998928699,0.1,6.679286053333695,16.926536614561726
96595,Machinery,561,France,Germany,road,14645.0,3,60,67,17507.08,19.31,no,0,no,spring,94.7,1.1954305223625812,0.1,11.329927480319093,16.926536614561726
87445,Electronics,157,Brazil,UK,air,1224.0,4,1,8,5277.05,3.46,yes,13,no,winter,90.9,4.311315359477124,0.1,8.35324561703743,8.817670958148845
87608,Machinery,192,Japan,USA,sea,11606.0,3,60,64,0.0,27.06,yes,14,no,summer,98.3,0.0,0.1,9.5920917502952,8.823788990938434
84334,Electronics,52,Germany,Germany,sea,9968.0,5,60,68,0.0,12.49,no,0,no,spring,91.1,0.0,0.1,5.817777531477296,8.823788990938434
58135,Electronics,784,India,UK,air,162.0,2,1,7,668.86,2.85,no,0,no,summer,96.0,4.128765432098765,0.1,6.033365850352195,8.817670958148845
18635,Clothing,812,China,Japan,rail,4167.0,3,60,64,4289.56,18.32,no,0,no,autumn,93.9,1.0294120470362371,0.1,4.7219595155055,15.19981997143669
3394,Pharma,410,Brazil,Japan,road,13223.0,7,60,70,10579.2,25.64,no,0,no,spring,90.9,0.8000605006428194,0.1,11.394631280938018,16.926536614561726
72229,Clothing,310,USA,UK,sea,14593.0,4,60,65,0.0,22.6,yes,6,no,spring,91.3,0.0,0.1,5.345007787773266,8.823788990938434
37588,Clothing,673,China,Brazil,road,7699.0,4,60,68,8251.8,19.77,no,0,no,autumn,92.3,1.07180153266658,0.1,7.29002775176052,16.926536614561726
11447,Electronics,402,USA,Brazil,road,14969.0,5,60,66,17143.81,19.12,no,0,no,winter,98.7,1.145287594361681,0.1,6.954664763827993,16.926536614561726
92169,Food,970,Germany,France,air,10213.0,4,19,26,42639.18,2.94,no,0,no,autumn,99.7,4.174990698129834,0.1,6.661791797247686,8.817670958148845
33055,Electronics,442,Germany,China,sea,1733.0,5,60,68,0.0,13.58,no,0,no,autumn,95.7,0.0,0.1,11.71960867386318,8.823788990938434
93269,Food,103,USA,Japan,sea,4787.0,3,60,67,0.0,16.81,no,0,no,winter,94.9,0.0,0.1,4.1284998941798845,8.823788990938434
59809,Pharma,409,UK,Japan,air,14641.0,2,28,31,78496.15,10.39,no,0,no,spring,95.3,5.361392664435489,0.1,5.57715928432261,8.817670958148845
61578,Clothing,162,India,Germany,sea,14410.0,5,60,67,0.0,32.59,no,0,no,autumn,94.7,0.0,0.1,5.367006577858055,8.823788990938434
49661,Electronics,593,UK,India,rail,3719.0,3,60,66,3440.65,29.35,no,0,no,summer,91.8,0.9251546114546921,0.1,9.206889086801713,15.19981997143669
11061,Clothing,478,USA,France,road,14811.0,6,60,69,15252.77,23.53,no,0,no,spring,95.0,1.0298271554925393,0.1,9.329666377340313,16.926536614561726
1551,Pharma,228,UK,Japan,sea,5765.0,5,60,67,0.0,30.71,no,0,no,spring,92.9,0.0,0.1,9.73983556624281,8.823788990938434
80751,Machinery,330,Japan,China,air,4843.0,5,9,17,23547.24,5.87,no,0,no,summer,93.7,4.862118521577535,0.1,7.525222136600178,8.817670958148845
4511,Electronics,936,France,UK,road,8163.0,2,60,64,9679.5,27.05,no,0,no,winter,95.0,1.1857772877618522,0.1,11.027428560028186,16.926536614561726
26439,Pharma,268,India,Brazil,air,8753.0,5,17,23,36664.95,7.83,no,0,no,autumn,97.6,4.1888438249742945,0.1,9.951160911520947,8.817670958148845
86709,Pharma,871,Germany,China,road,6563.0,3,60,64,7021.55,9.7,no,0,yes,winter,63.2,1.0698689623647721,0.1,9.84527847271041,16.926536614561726
83004,Machinery,939,India,UK,road,8563.0,4,60,65,9991.17,30.91,no,0,no,winter,99.5,1.1667838374401496,0.1,9.380208363100927,16.926536614561726
80167,Machinery,388,France,USA,sea,11382.0,2,60,64,0.0,10.44,no,0,no,autumn,91.2,0.0,0.1,10.23365318092947,8.823788990938434
48079,Electronics,415,China,UK,sea,12411.0,5,60,66,0.0,12.9,no,0,yes,autumn,77.0,0.0,0.1,8.880213286223814,8.823788990938434
16302,Electronics,339,India,France,air,6597.0,5,14,22,36382.27,10.2,no,0,no,summer,98.9,5.514971956950128,0.1,5.325826422741586,8.817670958148845
17495,Food,510,UK,France,sea,14550.0,2,60,63,0.0,18.26,no,0,no,winter,92.8,0.0,0.1,11.962450174950433,8.823788990938434
85699,Pharma,882,Germany,France,rail,8552.0,1,60,64,8848.04,24.05,yes,9,no,spring,93.7,1.0346164639850328,0.1,6.152638541409878,15.19981997143669
61706,Machinery,15,UK,Japan,sea,1852.0,4,60,68,0.0,31.9,no,0,yes,autumn,79.3,0.0,0.1,8.53336320749811,8.823788990938434
49149,Electronics,411,India,France,road,8295.0,2,60,66,8338.52,20.53,no,0,no,summer,92.0,1.0052465340566608,0.1,10.776684127732675,16.926536614561726
70173,Food,876,Brazil,India,sea,4304.0,4,60,65,0.0,31.98,no,0,yes,winter,50.2,0.0,0.1,6.223545389822889,8.823788990938434
96223,Pharma,384,UK,USA,sea,5302.0,1,60,63,0.0,27.02,no,0,no,winter,96.2,0.0,0.1,8.095959326393228,8.823788990938434
52413,Pharma,716,Brazil,China,sea,8942.0,5,60,67,0.0,27.32,no,0,no,spring,98.7,0.0,0.1,6.969789552249277,8.823788990938434
97494,Pharma,672,India,France,road,4455.0,4,54,61,4843.02,6.54,no,0,no,summer,97.5,1.0870976430976431,0.1,7.919409679045619,16.926536614561726
9094,Clothing,777,Germany,Japan,sea,8639.0,5,60,69,0.0,23.03,no,0,no,autumn,91.0,0.0,0.1,10.732129669392465,8.823788990938434
6268,Clothing,499,UK,Brazil,sea,5843.0,4,60,66,0.0,27.95,yes,10,no,autumn,96.1,0.0,0.1,7.392880282346402,8.823788990938434
81824,Machinery,347,Germany,Germany,air,14008.0,2,25,31,57838.7,5.23,no,0,no,summer,96.6,4.128976299257567,0.1,4.615343460899661,8.817670958148845
40204,Food,673,USA,UK,sea,899.0,4,44,49,0.0,20.03,no,0,no,winter,94.2,0.0,0.1,5.082486443426121,8.823788990938434
69326,Food,585,India,Germany,sea,11679.0,5,60,68,0.0,23.99,yes,12,no,spring,99.7,0.0,0.1,4.653340069711659,8.823788990938434
57863,Clothing,611,Japan,China,sea,14303.0,3,60,65,0.0,17.71,no,0,no,summer,94.1,0.0,0.1,5.917452119797585,8.823788990938434
52992,Electronics,352,France,Japan,rail,2463.0,5,41,49,2432.28,7.11,no,0,no,spring,99.1,0.9875274056029233,0.1,4.00277004591807,15.19981997143669
89246,Electronics,321,Brazil,USA,rail,12731.0,5,60,67,11286.16,16.15,no,0,no,spring,97.7,0.8865100934726259,0.1,7.832089598736892,15.19981997143669
26874,Clothing,198,Brazil,Japan,air,12581.0,3,26,33,58131.46,16.03,yes,10,no,spring,94.3,4.620575470948255,0.1,9.079612616939087,8.817670958148845
62597,Food,168,Brazil,India,road,11178.0,6,60,70,10954.02,10.78,no,0,no,winter,95.4,0.9799624261943103,0.1,4.931481594753633,16.926536614561726
47746,Food,338,Germany,Japan,sea,14385.0,4,60,66,0.0,23.62,yes,10,no,winter,92.5,0.0,0.1,10.20116492021599,8.823788990938434
40991,Machinery,113,India,China,air,5226.0,5,10,19,31317.74,2.71,no,0,no,spring,98.8,5.9926789131266744,0.1,10.36944499587543,8.817670958148845
13929,Pharma,707,India,UK,road,1905.0,3,24,29,1731.16,13.64,no,0,no,summer,90.4,0.9087454068241471,0.1,9.91844485883899,16.926536614561726
94954,Pharma,911,Japan,UK,road,13973.0,3,60,66,14661.74,22.88,no,0,yes,spring,65.6,1.049290775066199,0.1,7.085945787668894,16.926536614561726
18743,Electronics,287,Germany,Germany,sea,8315.0,8,60,70,0.0,11.35,yes,1,no,autumn,94.9,0.0,0.1,8.64619204336352,8.823788990938434
1058,Machinery,67,Japan,Japan,air,1158.0,4,1,7,6508.55,0.99,no,0,no,autumn,92.8,5.620509499136443,0.1,8.277453327570608,8.817670958148845
4338,Clothing,973,Brazil,Germany,road,1659.0,2,20,24,1437.09,10.25,no,0,no,spring,97.7,0.8662386980108499,0.1,9.808445322398072,16.926536614561726
34171,Electronics,122,Japan,Brazil,sea,8295.0,4,60,67,0.0,15.88,no,0,no,winter,93.6,0.0,0.1,5.4164990757111235,8.823788990938434
96506,Pharma,481,India,India,rail,14121.0,3,60,66,15597.67,16.27,no,0,no,summer,99.7,1.1045726223355286,0.1,11.464318507128544,15.19981997143669
2030,Electronics,825,France,India,air,3644.0,5,7,14,17415.32,5.3,no,0,no,spring,93.6,4.779176728869374,0.1,4.510739154592118,8.817670958148845
1431,Clothing,448,India,Brazil,road,14676.0,5,60,69,17606.65,23.26,no,0,no,summer,97.9,1.1996899700190788,0.1,5.8956987168805535,16.926536614561726
35084,Food,589,Germany,UK,sea,9862.0,3,60,66,0.0,20.58,no,0,no,autumn,95.8,0.0,0.1,9.027379688150921,8.823788990938434
33932,Pharma,119,Germany,France,sea,4601.0,3,60,65,0.0,21.99,yes,12,no,winter,97.3,0.0,0.1,9.349657125229374,8.823788990938434
55376,Clothing,870,Brazil,India,road,5645.0,4,60,65,5390.25,8.92,no,0,yes,summer,74.1,0.9548715677590788,0.1,7.47915894472884,16.926536614561726
22825,Clothing,512,Japan,Brazil,air,10375.0,6,20,30,44297.98,4.45,no,0,no,spring,98.5,4.269684819277109,0.1,11.366029527277062,8.817670958148845
73647,Electronics,365,France,Japan,sea,8216.0,1,60,65,0.0,9.29,no,0,no,summer,95.4,0.0,0.1,6.9361187812606415,8.823788990938434
25270,Food,10,China,USA,sea,270.0,4,11,19,0.0,6.94,no,0,no,winter,98.9,0.0,0.1,8.102167976987275,8.823788990938434
64035,Machinery,807,UK,China,sea,1745.0,6,60,68,0.0,15.13,no,0,no,summer,90.9,0.0,0.1,8.202839132440019,8.823788990938434
14806,Clothing,355,France,USA,sea,10929.0,4,60,67,,24.31,no,0,no,autumn,94.2,0.0,0.1,11.2024493448775,8.823788990938434
60298,Clothing,634,UK,UK,air,11113.0,5,20,29,59246.24,7.78,no,0,no,winter,91.8,5.3312552866012775,0.1,5.044088494150018,8.817670958148845
50079,Pharma,722,UK,UK,air,1151.0,4,2,8,6849.78,2.76,no,0,no,autumn,93.7,5.95115551694179,0.1,7.391967937097942,8.817670958148845
31592,Food,234,France,Japan,sea,11615.0,3,60,65,0.0,10.46,no,0,no,autumn,99.6,0.0,0.1,9.56961132160264,8.823788990938434
586,Pharma,416,India,France,sea,4406.0,1,60,63,0.0,9.31,no,0,no,autumn,96.8,0.0,0.1,6.338992225132973,8.823788990938434
36905,Electronics,638,UK,USA,sea,13593.0,4,60,67,0.0,21.4,no,0,no,winter,,0.0,0.1,5.240263221935884,8.823788990938434
21333,Pharma,590,UK,USA,sea,6843.0,3,60,67,0.0,21.9,no,0,no,summer,99.5,0.0,0.1,4.719966943587493,8.823788990938434
39457,Electronics,10,Brazil,China,sea,11503.0,4,60,67,0.0,27.97,no,0,no,spring,95.6,0.0,0.1,8.99723089024994,8.823788990938434
12534,Food,963,India,Japan,road,13315.0,3,60,67,14715.12,26.98,no,0,no,summer,95.9,1.105153586180999,0.1,8.822394330774783,16.926536614561726
40816,Machinery,314,India,Japan,road,9433.0,2,60,66,8949.09,28.2,no,0,no,summer,93.4,0.948700307431358,0.1,6.1954728880479255,16.926536614561726
68317,Food,995,China,Japan,road,3953.0,4,49,56,4014.95,16.57,no,0,no,summer,98.4,1.0156716417910447,0.1,10.308916370697407,16.926536614561726
42918,Food,229,Germany,Japan,sea,140.0,5,6,13,0.0,4.08,no,0,no,autumn,98.2,0.0,0.1,8.997082155978,8.823788990938434
5216,Electronics,461,China,China,sea,1618.0,2,60,63,0.0,26.73,yes,5,no,summer,94.8,0.0,0.1,8.100936986360214,8.823788990938434
83013,Electronics,905,France,India,rail,3532.0,4,56,62,2827.86,27.42,no,0,no,summer,97.9,0.8006398640996603,0.1,4.153004653991433,15.19981997143669
40200,Electronics,129,UK,USA,sea,4932.0,3,60,66,0.0,11.04,yes,1,no,spring,95.0,0.0,0.1,10.877034981572226,8.823788990938434
64274,Clothing,320,India,Brazil,sea,5731.0,4,60,65,0.0,30.3,no,0,no,autumn,98.0,0.0,0.1,10.338912929116866,8.823788990938434
88544,Electronics,62,India,UK,rail,3917.0,1,60,64,3368.66,26.22,no,0,no,summer,91.8,0.8600102118968598,0.1,6.576288870932015,15.19981997143669
834,Electronics,44,Brazil,USA,air,11910.0,3,24,31,55004.9,12.08,no,0,no,autumn,95.0,4.618379513014274,0.1,7.018209101077382,8.817670958148845
41273,Pharma,799,USA,Japan,sea,377.0,4,21,27,0.0,9.03,no,0,no,autumn,93.8,0.0,0.1,7.183107914813163,8.823788990938434
79343,Electronics,209,India,Germany,air,5384.0,8,11,20,28974.82,3.17,no,0,no,summer,92.3,5.381653046062407,0.1,4.624423953619617,8.817670958148845
35016,Food,869,Japan,Germany,sea,10515.0,5,60,68,0.0,23.47,no,0,no,spring,99.5,0.0,0.1,8.647474618153348,8.823788990938434
66703,Pharma,825,China,USA,sea,12583.0,3,60,67,0.0,30.57,no,0,no,spring,94.2,0.0,0.1,7.6578615437785,8.823788990938434
65644,Clothing,653,Germany,UK,sea,8823.0,4,60,68,0.0,17.83,yes,8,no,winter,96.2,0.0,0.1,10.93630098229506,8.823788990938434
18486,Electronics,11,USA,Brazil,air,14090.0,6,27,35,59758.44,10.67,no,0,no,winter,94.1,4.241195173882186,0.1,7.053078470056301,8.817670958148845
33334,Machinery,495,USA,Brazil,sea,2896.0,2,60,65,0.0,26.82,yes,3,no,summer,92.1,0.0,0.1,5.588849940579937,8.823788990938434
13552,Clothing,333,Japan,Germany,sea,5671.0,4,60,68,0.0,20.53,no,0,no,autumn,,0.0,0.1,4.475108461012467,8.823788990938434
95261,Pharma,554,Japan,Japan,road,3279.0,7,42,53,3422.06,10.86,no,0,no,autumn,91.0,1.043629155230253,0.1,10.293451952852836,16.926536614561726
17673,Food,855,Japan,Germany,sea,11959.0,4,60,67,0.0,11.39,no,0,no,winter,97.5,0.0,0.1,11.548826992519224,8.823788990938434
23146,Machinery,203,Germany,USA,sea,3544.0,3,60,66,0.0,24.8,yes,2,yes,winter,68.9,0.0,0.1,7.840845276563831,8.823788990938434
61130,Clothing,33,USA,Germany,sea,5830.0,4,60,65,0.0,8.59,no,0,no,autumn,91.8,0.0,0.1,7.3532637958527785,8.823788990938434
